season,team,gamesPlayed,wins,losses,roadWins,top10Wins,rankedWins,conferenceChampion,avgMOV,stdMOV,totalPoints,totalPointsAllowed,avgOpponentRatingNorm,EOSWStreak,bestWin,worstLoss,totalPlayoffPoints,endOfSeasonRank,madeTop12
2017,Kentucky,12,7,5,3,1,2,0,-2.8333333333333335,18.556220879622373,309.0,343.0,0.1369789935977816,0,0.04193852245282184,-0.09690966586051777,126.72724924795725,,0
2017,LSU,12,9,3,3,2,3,0,9.333333333333334,18.763278126718852,337.0,225.0,0.6088400827588903,3,1.855132511015257,-0.2398416244183674,135.45265166349918,17.0,0
2017,Louisiana,12,5,7,2,0,0,0,-11.833333333333334,21.83755453064257,338.0,480.0,-0.5591182071709665,0,-0.746229134737606,-1.428218765570774,119.33060917782262,,0
2017,Louisiana Tech,12,6,6,3,0,0,0,2.0833333333333335,18.739643604515066,345.0,320.0,-0.6099797093071364,2,0.9648705977120793,-1.3057056582354745,114.49789467669811,,0
2017,Louisville,12,8,4,3,1,2,0,11.916666666666666,23.662238168683768,468.0,325.0,0.024489685953551908,3,0.8015197879316798,-0.4930353795779867,125.8855522126235,,0
2017,Marshall,12,7,5,3,0,0,0,7.083333333333333,15.287893804239253,316.0,231.0,-0.6383495374451338,0,0.2706296561453812,-1.3138731987244945,120.03645630455243,,0
2017,Maryland,12,4,8,2,3,6,0,-13.0,28.53705724778987,289.0,445.0,0.7335807011366501,0,0.8096873284206998,-1.2975381177464544,138.49492956406732,,0
2017,Massachusetts,12,4,8,1,0,1,0,-1.25,14.20067219919856,367.0,382.0,-0.20902772166433747,0,0.03785475220831185,-0.9504176469631055,123.06235935709566,,0
2017,Memphis,12,10,2,3,0,3,0,14.25,22.255234317918436,572.0,401.0,-0.1589087232089876,0,0.6177501269287303,0.4258129254367608,121.88291744214536,20.0,0
2017,Miami,12,10,2,3,2,3,0,9.583333333333334,18.807437278100835,354.0,239.0,0.6648991106608002,0,1.9817293885950666,0.11953015709851163,134.37046107714735,10.0,1
2017,Miami (OH),12,5,7,2,0,1,0,0.3333333333333333,16.532795690182994,293.0,289.0,-0.8267907841065759,1,-0.8850773230509457,-1.7304177636645133,112.9482211828535,,0
2017,Michigan,12,8,4,3,3,4,0,7.5,17.743116462960554,309.0,219.0,0.4530380604001607,0,0.6463365186403002,0.4666506278818607,138.52926948051072,,0
2017,Michigan State,12,9,3,3,2,3,0,2.8333333333333335,20.337307112940508,277.0,243.0,0.553430745577698,2,2.308431008155866,0.43398046592578077,139.32234085154525,16.0,0
2017,Middle Tennessee,12,6,6,2,0,0,0,0.5,21.3605413618833,297.0,291.0,-0.7955746918587684,1,-0.6318835678913263,-1.1831925509001748,117.22832419127126,,0
2017,Minnesota,12,5,7,1,1,3,0,-0.75,24.610142033500964,265.0,274.0,0.04364009338803434,0,-0.10507720634953775,-0.6523024191138763,130.21718521151234,,0
2017,Mississippi State,12,8,4,3,1,4,0,11.666666666666666,26.979228822907224,385.0,245.0,0.6077263272376603,0,1.499844499742888,0.08685999514243171,134.43441703938697,23.0,0
2017,Missouri,12,7,5,3,1,2,0,7.583333333333333,30.24283035495831,472.0,381.0,-0.03082683826753795,6,0.41356161470323083,-0.5583757034901465,123.97989921505014,,0
2017,NC State,12,8,4,3,2,4,0,5.833333333333333,14.515404565390856,367.0,297.0,0.5067458266461405,1,1.0057083001571792,-0.22350654344032744,133.78114445321276,24.0,0
2017,Navy,12,6,6,2,1,2,0,1.0,9.82575465526463,347.0,335.0,0.08073433977566673,0,0.364556371769111,-0.16633376001718758,133.8797098875895,,0
2017,Nebraska,12,4,8,2,3,3,0,-10.666666666666666,20.415383385767676,309.0,437.0,0.5136139856937255,0,0.15628408929910154,-0.14999867903914763,138.61119051116884,,0
2017,Nevada,12,3,9,0,0,1,0,-5.75,21.562277666837936,338.0,407.0,-0.2647154977258373,1,-0.9177474850070255,-1.2730354962793946,122.1506281514849,,0
2017,New Mexico,12,3,9,1,0,0,0,-11.166666666666666,21.527290642908188,248.0,382.0,-0.13069358333782768,0,0.4298966956812708,-1.2689517260348846,124.34486125298814,,0
2017,New Mexico State,12,6,6,3,0,0,0,-0.9166666666666666,13.31750954968911,355.0,366.0,-0.774815526449176,2,-0.17858507075071756,-1.3383758201915543,119.59909488155297,,0
2017,North Carolina,12,3,9,2,1,4,0,-5.25,26.944808911416075,312.0,375.0,0.5357034701981205,0,0.12361392734302162,-0.07649081463796784,133.25524468013037,,0
2017,North Texas,13,9,4,3,0,0,0,2.076923076923077,23.354020133806863,467.0,440.0,-0.5787945547126964,0,0.00926836049674193,-0.6441348786248563,128.10014271109833,,0
2017,Northern Illinois,12,8,4,3,0,1,0,9.333333333333334,17.818954837900886,362.0,250.0,-0.5208792676087366,0,0.6259176674177502,-0.39094112346523696,117.95666460567534,,0
2017,Northwestern,12,9,3,3,2,3,0,9.833333333333334,21.787541616643434,356.0,238.0,0.1845301668236289,7,0.7035093020634401,-0.34601965077562713,132.73356333899807,21.0,0
2017,Notre Dame,12,9,3,3,1,5,0,13.5,21.63120641363054,424.0,262.0,0.5663626846853129,0,1.442671716319748,0.5973312757061803,139.55331275696662,14.0,0
2017,Ohio,12,8,4,3,0,0,0,13.166666666666666,22.71496636514562,467.0,309.0,-0.9270287810172756,0,0.6953417615744201,-1.1831925509001748,111.30710501275412,,0
2017,Ohio State,13,11,2,4,3,4,0,22.53846153846154,26.21582023834522,552.0,259.0,0.38905899323617094,4,2.300263467666846,0.6708391401073601,147.91878023360178,5.0,1
2017,Oklahoma,13,12,1,5,2,4,0,19.923076923076923,16.147556773196055,584.0,325.0,0.3746087292940586,8,1.9735618481060466,0.18487048101067144,148.63918266388112,2.0,1
2017,Oklahoma State,12,9,3,6,1,4,0,16.166666666666668,21.22105872319601,555.0,361.0,0.2859437945622937,1,0.8423574903767796,0.5728286542391204,136.5448693341448,19.0,0
2017,Old Dominion,12,5,7,2,0,1,0,-11.0,19.61446590471616,248.0,380.0,-0.6578711967200263,0,-0.9994228898972253,-1.3465433606805743,115.71380583987285,,0
2017,Ole Miss,12,6,6,2,1,4,0,-1.75,25.172586098950795,394.0,415.0,0.44140550273398077,1,1.1976455016491487,-0.2765955566189573,131.71137983862948,,0
2017,Oregon,12,7,5,1,0,3,0,8.416666666666666,33.30972648923853,440.0,339.0,0.2999585515377711,2,0.4217291551922508,-0.4317788259103369,129.3955825763781,,0
2017,Oregon State,12,1,11,0,1,4,0,-22.333333333333332,17.51536122344837,248.0,516.0,0.6467077704807102,0,,-0.07649081463796784,137.0726288833145,,0
2017,Penn State,12,10,2,3,1,3,0,26.083333333333332,22.121393731093452,499.0,186.0,0.1957605349960314,3,1.5611010534105376,0.5605773435055904,132.93414420423244,9.0,1
2017,Pittsburgh,12,5,7,1,3,4,0,-2.6666666666666665,18.908071068069095,287.0,319.0,0.3964840300443708,1,1.7203680929464273,-0.40727620444327695,130.97591666610344,,0
2017,Purdue,12,6,6,2,2,4,0,4.833333333333333,15.080591580712026,290.0,232.0,0.3295040105037335,2,1.111886326514439,-1.3587946714141044,136.32287996293266,,0
2017,Rice,12,1,11,1,0,1,0,-19.5,19.251918440414283,195.0,429.0,-0.4573023899385243,0,-1.3955486036146942,-1.3914648333701842,124.27006298045197,,0
2017,Rutgers,12,4,8,1,1,4,0,-10.333333333333334,31.14579596126267,216.0,340.0,0.47110564996678067,0,0.07052491416439176,-0.7135589727815261,132.19763648162188,,0
2017,SMU,12,7,5,1,0,3,0,4.666666666666667,19.61137579585024,482.0,426.0,0.00258582736936195,1,0.11136261660949165,0.4666506278818607,124.5269379384166,,0
2017,San Diego State,12,10,2,5,0,1,0,12.0,19.428189453846322,365.0,221.0,-0.5487231556394865,4,0.9362842060005094,-0.40727620444327695,115.50079900286995,,0
2017,San José State,13,2,11,0,0,1,0,-25.846153846153847,22.01456394392189,206.0,542.0,-0.37698824179649454,1,0.00926836049674193,-1.4486376167933241,131.7045200772796,,0
2017,South Alabama,12,4,8,1,0,1,0,-6.666666666666667,24.65151049524085,238.0,318.0,-0.44514389216509687,0,0.6381689781512803,-1.5711507241286238,119.196619045306,,0
2017,South Carolina,12,8,4,2,2,2,0,3.25,14.876002640005632,289.0,250.0,0.40242405949093085,0,0.31146735859048114,-0.02748557170384797,130.07316799470192,,0
2017,South Florida,11,9,2,4,0,1,0,15.727272727272727,14.0931962953115,421.0,248.0,-0.4460720217661218,0,0.21345687272224137,0.25837834541185123,107.89220320473862,,0
2017,Southern Miss,12,8,4,5,0,0,0,7.5,21.3222035361349,366.0,276.0,-0.8676284865516757,3,0.06644114391988178,-1.2036114021227247,112.27961829873894,,0
2017,Stanford,13,9,4,2,4,6,0,10.538461538461538,19.956683862035565,416.0,279.0,0.5137710537800528,0,2.0389021720182066,0.6667553698628501,151.3318288244516,13.0,0
2017,Syracuse,12,4,8,0,2,3,0,-4.75,22.923291053582876,329.0,386.0,0.5074883303269605,0,2.3206823188893955,-0.7380615942485861,132.79330086928758,,0
2017,TCU,13,10,3,4,3,5,0,15.538461538461538,23.240106800584286,431.0,229.0,0.5496872895202305,0,1.7571220251470172,0.7892684771981499,147.2554805631338,15.0,0
2017,Temple,12,6,6,3,0,2,0,-2.8333333333333335,19.80281583895369,298.0,332.0,-0.18601010755891753,1,0.5646611137501004,-1.6364910480407835,123.43920825541478,,0
2017,Tennessee,12,4,8,0,2,4,0,-9.25,22.21844033475552,238.0,349.0,0.36826889017321096,0,0.33596998005754103,-0.7829830669381959,129.51397285526065,,0
2017,Texas,12,6,6,3,3,5,0,7.5,20.061269786694595,350.0,260.0,0.34856160497811356,0,0.9240328952669794,-0.5624594737346565,136.66325961302735,,0
2017,Texas A&M,12,7,5,2,1,3,0,2.4166666666666665,18.451205101482383,373.0,344.0,0.5869362241747003,0,0.6790066805963801,0.0582736034308618,133.09403738929228,,0
2017,Texas State,12,2,10,1,0,0,0,-16.333333333333332,20.146433626793304,207.0,403.0,-0.42175502621926686,0,-0.8115694586497658,-1.2117789426117447,119.57954615166251,,0
2017,Texas Tech,12,6,6,3,1,3,0,2.5833333333333335,23.4034120796455,412.0,381.0,0.5409009959638604,1,0.8831951928218795,0.5809961947281403,134.34033959265403,,0
2017,Toledo,13,11,2,4,0,1,0,13.538461538461538,20.439403875094566,509.0,333.0,-0.44845422107541927,3,0.6054988161952003,0.03785475220831185,129.42809638942452,,0
2017,Troy,12,10,2,5,0,1,0,12.5,18.317899839923097,360.0,210.0,-0.761450460194416,6,1.050629772846789,-1.089265835276445,114.01798579743681,,0
2017,Tulane,12,5,7,1,1,3,0,-1.6666666666666667,21.150256105620407,330.0,350.0,0.008897108656331927,0,0.41356161470323083,-1.526229251439014,126.63026747505248,,0
2017,Tulsa,12,2,10,0,1,3,0,-8.166666666666666,19.839507569646496,352.0,450.0,0.04874480619367183,0,0.7035093020634401,-1.493559089482934,132.3083583320734,,0
2017,UAB,12,8,4,2,0,0,0,5.25,18.30610926340265,355.0,292.0,-0.9188612405282556,1,0.08277622489792173,-1.9672764378460927,111.44082558957703,,0
2017,UCF,12,12,0,5,0,2,0,24.25,13.778276709767049,593.0,302.0,-0.18601010755891753,12,1.4181690948526882,,121.43920825541478,12.0,1
2017,UCLA,12,6,6,0,0,2,0,-3.0,18.20589315179416,405.0,441.0,0.4111794153939334,1,0.5891637352171604,-0.1254960575720877,138.7816498919099,,0
2017,UConn,12,3,9,1,0,1,0,-14.333333333333334,16.653327995729065,283.0,455.0,-0.08688586616944782,0,0.16036785954361152,-1.3914648333701842,124.06208980140195,,0
2017,UL Monroe,12,4,8,2,1,1,0,-7.083333333333333,14.822944949290507,407.0,492.0,-0.26774738775585233,0,0.025603441474781885,-1.3832972928811642,128.65562485728663,,0
2017,UNLV,12,5,7,3,1,2,0,-2.9166666666666665,20.08825225817017,346.0,381.0,-0.4495989142500169,0,-0.011150490725808013,-0.725810283515056,119.12368054885712,,0
2017,USC,13,11,2,3,0,5,0,8.23076923076923,16.53861061352014,449.0,342.0,0.5508391221532973,5,1.6182738368336775,1.1976455016491487,151.04905737286543,8.0,1
2017,UTEP,12,0,12,0,1,1,0,-25.0,13.571360218556508,141.0,441.0,-0.44845422107541927,0,,-1.5139779407054839,125.42809638942451,,0
2017,UTSA,11,6,5,3,0,0,0,6.545454545454546,15.42312313614617,259.0,187.0,-0.9218312552515355,0,0.2012055619887114,-1.089265835276445,102.81109084116163,,0
2017,Utah,12,6,6,2,0,3,0,5.583333333333333,18.850890180733124,354.0,287.0,0.32149115828155106,1,0.35638883128009097,-0.21942277319581743,129.7481186425476,,0
2017,Utah State,12,6,6,3,1,1,0,4.0,31.55658697987128,372.0,324.0,-0.33599585108455715,0,0.06644114391988178,-0.5583757034901465,120.9836122083031,,0
2017,Vanderbilt,12,5,7,2,2,4,0,-6.75,28.21065240456004,295.0,376.0,0.48261445701949063,1,0.9730381382010993,-0.3051819483305272,132.38606093078144,,0
2017,Virginia,12,6,6,2,1,2,0,-2.8333333333333335,17.251262580056583,286.0,320.0,0.3638138680882909,0,0.8546088011103097,-0.386857353220727,130.44103435881178,,0
2017,Virginia Tech,12,9,3,3,2,3,0,15.25,22.65602468540001,345.0,162.0,0.20714559143527145,2,0.5932475054616704,0.7974360176871698,128.87603056702682,22.0,0
2017,Wake Forest,12,7,5,3,2,3,0,7.333333333333333,19.924098397912438,404.0,316.0,0.5557510695802604,0,0.7484307747530499,0.26654588590087125,135.58346791415025,,0
2017,Washington,12,10,2,3,0,1,0,22.416666666666668,18.598427760203688,443.0,174.0,-0.052730696851727904,2,0.7647658557310899,-0.386857353220727,123.62128494084322,11.0,1
2017,Washington State,12,9,3,2,1,3,0,7.0,24.09828360542038,377.0,293.0,0.46442311683940074,0,1.442671716319748,-0.08057458488247783,132.0882287369486,18.0,0
2017,West Virginia,12,7,5,3,2,6,0,4.666666666666667,20.742285897229944,435.0,379.0,0.5086020858481906,0,0.8586925713548196,0.7484307747530499,133.8115354933998,,0
2017,Western Kentucky,12,6,6,2,0,0,0,-0.6666666666666666,15.101675604402512,314.0,322.0,-0.9103224481988256,0,-0.5175380010450467,-1.2240302533452747,111.58062437443735,,0
2017,Western Michigan,12,6,6,2,1,1,0,4.916666666666667,23.03538121843847,407.0,348.0,-0.4121024783686069,0,-0.5052866903115166,-0.9014124040289856,119.73757956063504,,0
2017,Wisconsin,13,12,1,5,1,3,0,20.615384615384617,13.787303709926157,439.0,171.0,0.21691237062144217,0,1.430420405586218,2.4350278857356753,144.58792222910375,6.0,1
2017,Wyoming,12,7,5,2,0,0,0,4.5,22.142103045391313,268.0,214.0,-0.5813933175955665,0,0.21345687272224137,-2.98821899897359,114.9659166955783,,0
2018,Air Force,12,5,7,1,0,0,0,4.416666666666667,15.854212708490467,362.0,309.0,-0.16967502658087757,1,0.17670294052165147,-0.8728260123174156,123.70664940906062,,0
2018,Akron,12,4,8,2,0,0,0,-8.25,17.25279950932865,227.0,326.0,-0.37015102040227704,0,0.5891637352171604,-1.881517262711383,122.42441706886183,,0
2018,Alabama,13,13,0,4,2,4,0,33.07692307692308,12.250588682872472,623.0,193.0,0.5564935732610804,13,2.1083262661748763,,144.37704472388188,1.0,1
2018,App State,12,10,2,4,1,1,0,21.0,22.80749478092274,440.0,188.0,-0.6545299301563362,5,0.1644516297881215,-0.2398416244183674,115.7685097122095,,0
2018,Arizona,12,5,7,1,1,2,0,-1.25,22.99061073173529,376.0,391.0,0.15814034850115152,0,0.5769124244836303,-0.4562814473773968,127.07370710608934,,0
2018,Arizona State,12,7,5,2,1,4,0,5.666666666666667,15.709483721239181,369.0,301.0,0.21856158552787888,1,1.2343994338497386,0.18487048101067144,135.34138414273858,,0
2018,Arkansas,12,2,10,0,3,4,0,-13.083333333333334,24.242930865918357,260.0,417.0,0.7179881238394299,0,-0.4317788259103369,-0.4481139068883768,135.23964482649632,,0
2018,Arkansas State,12,8,4,3,1,1,0,5.333333333333333,23.83020746612979,381.0,317.0,-0.4963766461416767,4,-0.2765955566189573,-0.9381663362295755,118.35782633614409,,0
2018,Army,12,10,2,2,1,1,0,11.666666666666666,17.8036428005534,356.0,216.0,-0.15122381011250063,8,0.13994900832106158,0.35638883128009097,117.28066940774514,,0
2018,Auburn,12,7,5,1,3,5,0,8.666666666666666,26.37951454971808,339.0,235.0,0.6214626453328302,0,1.3569125411850382,-0.6686375000919162,133.65931073677098,,0
2018,BYU,12,6,6,3,1,3,0,3.75,19.91858428704209,305.0,260.0,0.13883525279983158,0,1.6141900665891675,-0.3215170293085672,128.75764028814427,,0
2018,Ball State,12,4,8,1,1,1,0,-8.25,22.631936405322133,290.0,389.0,-0.3248582958722572,0,-0.8850773230509457,-0.4236112854213169,121.16595844942525,,0
2018,Baylor,12,6,6,1,2,4,0,-2.9166666666666665,21.21945219639639,339.0,374.0,0.4930095085509706,1,0.7606820854865799,0.2420432644338113,133.55625075582878,,0
2018,Boise State,13,10,3,5,0,4,0,13.307692307692308,20.430306798906276,460.0,287.0,0.06518459922926331,0,1.2262318933607186,0.2338757239447913,142.65214774703708,25.0,0
2018,Boston College,12,7,5,2,1,3,0,6.333333333333333,21.055482263138344,384.0,308.0,0.5022908045612205,0,1.087383705047379,-0.19083638148424753,132.7082059567639,,0
2018,Bowling Green,12,3,9,2,0,1,0,-15.666666666666666,19.96967397800672,292.0,480.0,-0.5702557623832665,0,-1.1791087806556648,-2.0448680724917825,117.14826293670046,,0
2018,Buffalo,13,10,3,5,0,0,0,10.076923076923077,22.148971151656752,452.0,321.0,-0.5726688993459315,0,0.11544638685400165,-0.17858507075071756,127.20955045577162,,0
2018,California,12,7,5,3,1,3,0,2.0833333333333335,17.68645261381168,273.0,248.0,0.07089616600480174,0,1.4018340138746481,-0.5869620952017165,125.64532821729914,,0
2018,Central Michigan,12,1,11,0,0,1,0,-12.333333333333334,12.593889812367767,180.0,328.0,-0.6519311672734663,0,,-2.0652869237143325,115.81105716847132,,0
2018,Charlotte,12,5,7,1,0,0,0,-4.916666666666667,18.022502769055304,260.0,319.0,-0.44328763296304685,1,0.22570818345577134,-1.3751297523921444,119.22701008549302,,0
2018,Cincinnati,12,10,2,4,0,1,0,18.833333333333332,24.412490593335555,419.0,193.0,-0.2699130234915773,1,0.2012055619887114,0.5850799649726504,122.06553323896122,,0
2018,Clemson,13,13,0,5,0,2,0,31.692307692307693,18.195167011162678,590.0,178.0,0.26518462915270125,13,0.8995302737999195,,140.1740986438631,2.0,1
2018,Coastal Carolina,12,5,7,4,0,0,0,-6.5,22.374904773794313,320.0,398.0,-0.6979663954843062,0,-0.5093704605560266,-2.0734544642033526,115.05735937183309,,0
2018,Colorado,12,5,7,1,1,3,0,-0.16666666666666666,19.59050481197151,325.0,327.0,0.10987760924785167,0,0.49115324934892063,-1.873349722222363,127.28354006122667,,0
2018,Colorado State,12,3,9,1,0,1,0,-13.916666666666666,17.164754232985334,274.0,441.0,-0.23575785417385742,0,-0.18675261123973755,-1.1831925509001748,121.6247283784025,,0
2018,Duke,12,7,5,4,1,1,0,-0.25,25.13282894759543,326.0,329.0,0.44066299905316075,0,0.9444517464895293,-0.4236112854213169,133.69922342255467,,0
2018,East Carolina,12,3,9,0,1,1,0,-14.583333333333334,27.157648624059462,273.0,448.0,0.048249803739791826,0,-0.2030876922177775,-0.1295798278165977,125.27455752701744,,0
2018,Eastern Michigan,12,7,5,3,0,0,0,5.5,13.9707486621805,330.0,264.0,-0.5412981188312865,3,0.2052893322332214,-0.43994636639935686,117.62236316361805,,0
2018,Florida,12,9,3,4,2,3,0,14.083333333333334,24.567007933158624,414.0,245.0,0.4094778444587209,3,1.3364936899624884,-0.10099343610502777,124.6260490431024,10.0,1
2018,Florida Atlantic,12,5,7,1,1,2,0,-0.5833333333333334,23.14561939049584,373.0,380.0,-0.1986326701328575,0,-0.0519881931709079,-1.420051225081754,123.232549182143,,0
2018,Florida International,12,8,4,4,0,1,0,9.916666666666666,24.035800318893,415.0,296.0,-0.756995438109496,0,-0.6849725810699562,-0.26842801612993733,112.09092429388566,,0
2018,Florida State,12,5,7,1,2,7,0,-9.583333333333334,21.496123681569504,263.0,378.0,0.6470790223211202,0,0.8586925713548196,-0.46853275811092676,135.07870709135193,,0
2018,Fresno State,13,11,2,5,0,1,0,21.23076923076923,20.11282280103022,454.0,178.0,-0.2898678099136147,3,1.2425669743387586,0.3073835883459711,133.2605413348553,21.0,0
2018,Georgia,13,11,2,3,3,6,0,20.615384615384617,18.21418156976619,509.0,241.0,0.518718698499363,0,1.099635015780909,1.2425669743387586,143.70236363172992,5.0,1
2018,Georgia Southern,12,9,3,4,1,2,0,9.5,20.93496422907685,373.0,259.0,-0.6768050405809363,2,1.1323051777369888,-1.501726629971954,115.40381722996518,,0
2018,Georgia State,12,2,10,0,0,0,0,-13.583333333333334,18.55438361991989,286.0,449.0,-0.33042707347840716,0,-1.109684686498995,-1.8039256280656932,121.07478532886418,,0
2018,Georgia Tech,12,7,5,3,2,2,0,6.666666666666667,24.820568205836988,427.0,347.0,0.3831189637896109,0,0.8341899498877597,-0.14999867903914763,132.75710117675686,,0
2018,Hawai'i,13,8,5,3,0,1,0,-3.3076923076923075,19.245712143161548,417.0,460.0,-0.3041610057693997,2,0.5156558708159805,-0.778899296693686,131.00525659728427,,0
2018,Houston,12,8,4,3,0,1,0,12.0,22.711630981023397,557.0,413.0,-0.24838041674779737,0,0.3931427634806809,-0.8769097825619256,122.41806930513073,,0
2018,Illinois,12,4,8,1,1,3,0,-13.416666666666666,27.828887324091305,312.0,473.0,0.2227381687324914,0,-0.30109817808601724,-0.3378521102866071,129.13131530459785,,0
2018,Indiana,12,5,7,2,2,4,0,-3.5,14.92709555868729,317.0,359.0,0.3138495578997786,0,-0.0887421253714978,-0.36235473175366706,135.04328239321202,,0
2018,Iowa,12,8,4,3,0,2,0,14.083333333333334,20.495934556231717,378.0,209.0,0.4202441478306109,2,0.5646611137501004,0.6259176674177502,131.36492198049737,,0
2018,Iowa State,12,8,4,2,2,4,0,4.333333333333333,11.749919406557904,322.0,270.0,0.5112008487310606,2,1.120053867003459,0.8464412606212897,132.85408294966163,24.0,0
2018,Kansas,12,3,9,1,2,4,0,-6.166666666666667,20.709388882311035,286.0,360.0,0.5115721005714705,0,0.6708391401073601,-0.22350654344032744,134.86016115769905,,0
2018,Kansas State,12,5,7,0,1,5,0,-2.9166666666666665,18.55438361991989,270.0,305.0,0.48409946438113055,0,1.0342946918687492,-0.21125523270679747,132.41037376293107,,0
2018,Kent State,12,2,10,1,0,1,0,-12.75,23.57242225375006,287.0,440.0,-0.40950371548573694,0,-2.0081141402911924,-1.7345015339090233,121.78012701689688,,0
2018,Kentucky,12,9,3,3,1,3,0,10.333333333333334,19.180166523750202,319.0,195.0,0.2617196119755412,2,1.2303156636052286,-0.46853275811092676,128.76952714852538,14.0,0
2018,LSU,12,9,3,2,4,7,0,10.833333333333334,18.034478762704072,381.0,251.0,0.6407677410341502,0,1.9653943076170266,0.6463365186403002,133.97537755471603,11.0,1
2018,Liberty,12,6,6,1,0,0,0,-3.5833333333333335,27.877845010406425,399.0,442.0,-0.6008469140330505,2,0.1685354000326315,-1.6773287504858834,112.58856235856207,,0
2018,Louisiana,13,7,6,2,1,2,0,-1.1538461538461537,23.348255301864114,423.0,438.0,-0.19764266522509746,0,-0.17858507075071756,-0.746229134737606,134.9077357129921,,0
2018,Louisiana Tech,12,7,5,4,1,2,0,0.4166666666666667,21.802661778004552,290.0,285.0,-0.5476094001182565,0,0.36864014201362094,-1.0688469840538952,119.51903362698216,,0
2018,Louisville,12,2,10,0,2,4,0,-24.333333333333332,23.34069148049986,237.0,529.0,0.5264221741878705,0,-0.4317788259103369,-0.48486783908896675,132.10328947919524,,0
2018,Marshall,12,8,4,4,0,0,0,5.416666666666667,15.617346610468601,329.0,264.0,-0.5743395326277765,0,0.0582736034308618,-0.8319883098723158,117.081402648289,,0
2018,Maryland,12,5,7,1,1,5,0,-0.16666666666666666,24.37895267096873,342.0,344.0,0.3090851592811836,0,0.6136663566842203,-0.031569341948357955,135.95818748068834,,0
2018,Massachusetts,12,4,8,1,1,1,0,-10.083333333333334,25.360880158705896,394.0,515.0,-0.374977294327607,0,-0.6237160274023064,-1.3424595904360643,120.34540036437556,,0
2018,Memphis,13,8,5,2,2,2,0,12.076923076923077,24.486259883390176,567.0,410.0,-0.24766885072034484,0,0.6585878293738302,-0.7053914322925061,132.01423913149353,,0
2018,Miami,12,7,5,2,0,2,0,12.75,26.492280179156136,371.0,218.0,0.27285716718784125,2,0.5319909517940206,-0.031569341948357955,129.95187338964755,,0
2018,Miami (OH),12,6,6,3,0,0,0,2.5833333333333335,16.317633146849193,337.0,306.0,-0.4600249034348643,3,0.8913627333108995,-0.750312904982116,123.22143731615272,,0
2018,Michigan,12,10,2,3,1,5,0,19.25,20.95503844815457,442.0,211.0,0.33052495306486107,0,2.0470697125072266,0.8831951928218795,135.34111458704487,7.0,1
2018,Michigan State,12,7,5,3,3,3,0,1.75,12.121543556074785,237.0,216.0,0.4686925130041157,1,2.3165985486448855,-0.21942277319581743,137.80886705023136,,0
2018,Middle Tennessee,13,8,5,3,1,2,0,3.8461538461538463,21.563264107605765,379.0,329.0,-0.3487421642719671,0,0.29921604785695116,-0.378689812731707,132.2090113443842,,0
2018,Minnesota,12,6,6,1,1,2,0,0.5833333333333334,23.738952773614063,342.0,335.0,0.16002754535656905,1,1.1404727182260088,-1.3261245094580245,132.2959323603049,,0
2018,Mississippi State,12,8,4,2,3,4,0,17.083333333333332,28.525772504345905,349.0,144.0,0.5828524539301904,2,1.4222528650971982,0.01335213074125192,134.02717710088083,18.0,0
2018,Missouri,12,8,4,3,2,4,0,12.5,21.94414396930203,443.0,293.0,0.5891637352171603,4,0.8505250308657997,0.46256685763735067,134.1305066375167,23.0,0
2018,NC State,12,9,3,3,1,1,0,12.916666666666666,23.823053515195713,427.0,272.0,-0.1254960575720877,3,0.5605773435055904,-0.382773582976217,127.19631581692198,,0
2018,Navy,13,3,10,0,1,3,0,-8.538461538461538,17.708827293261518,325.0,436.0,0.18078671076616146,0,0.8831951928218795,-0.9912553494082054,141.6667030505866,,0
2018,Nebraska,12,4,8,0,1,3,0,-1.25,21.247994557775865,360.0,375.0,0.6567315701717802,0,0.7565983152420699,-0.04382065268188792,135.23674050032446,,0
2018,Nevada,12,7,5,3,0,0,0,4.25,23.80651171423483,388.0,337.0,-0.47076026915338676,0,0.3318862098130311,-1.477224008504894,118.77722269072504,,0
2018,New Mexico,12,3,9,2,1,2,0,-9.583333333333334,25.956110975446553,319.0,434.0,0.03859725588913185,0,-0.5379568522675966,-0.7666479859601559,127.1165241180449,,0
2018,New Mexico State,12,3,9,1,0,0,0,-16.083333333333332,18.903863642283834,303.0,496.0,-0.7610792083540059,0,-0.5747107844681865,-1.844763330510793,116.02406400547422,,0
2018,North Carolina,11,2,9,0,0,1,0,-7.181818181818182,14.75003852075093,301.0,380.0,0.29676578571024514,0,-0.11732851708306773,-1.0525119030758552,120.94846362477857,,0
2018,North Texas,12,9,3,4,0,0,0,14.583333333333334,17.265090018106864,437.0,262.0,-0.7807555558957359,2,0.22979195370028133,-1.5711507241286238,113.70191897949174,,0
2018,Northern Illinois,13,8,5,4,0,0,0,-0.8461538461538461,12.824755708174678,269.0,280.0,-0.2941871822876157,1,0.18895425125518145,-0.9667527279411454,138.6986777522456,,0
2018,Northwestern,13,8,5,5,2,6,0,0.23076923076923078,10.329196856111693,308.0,305.0,0.28476578391483887,0,1.3242423792289584,-0.9381663362295755,145.90081516518327,22.0,0
2018,Notre Dame,12,12,0,4,1,4,0,16.5,10.552897060221726,405.0,207.0,0.21345687272224137,12,1.2466507445832686,,133.2502110221775,3.0,1
