id,season,week,seasonType,startDate,startTime,startTimeTBD,completed,team,opponent,location,teamPoints,opponentPoints,result,MOV,conferenceGame,attendance,venue,teamConference,opponentConference,teamClassification,opponentClassification,teamPregameRating,opponentPregameRating,teamPostgameRating,opponentPostgameRating,teamRank,opponentRank,notes,winProb,predictedPoints,predictedOpponentPoints,predTotal,predSpread,potentialPlayoffPoints,actualPlayoffPoints
401754577,2025,10,regular,2025-11-01,TBD,True,False,Duke,Clemson,Away,,,Tie,0.0,True,,"Memorial Stadium (Clemson, SC)",ACC,ACC,fbs,fbs,6.9,11.0,,,,,,0.3249,24.68,31.39,56.07,-6.71,13.6219,0.0
401762849,2025,10,regular,2025-11-01,TBD,True,False,Buffalo,Bowling Green,Away,,,Tie,0.0,True,,Doyt L. Perry Stadium,Mid-American,Mid-American,fbs,fbs,-8.8,-9.0,,,,,,0.4308,26.585,28.935,55.52,-2.35,9.5107,0.0
401756941,2025,10,regular,2025-11-01,TBD,True,False,Texas Tech,Kansas State,Away,,,Tie,0.0,True,,Bill Snyder Family Stadium,Big 12,Big 12,fbs,fbs,22.7,5.3,,,,,,0.8232,35.055,21.315,56.37,13.74,12.4502,0.0
401752756,2025,10,regular,2025-11-01,TBD,True,False,South Carolina,Ole Miss,Away,,,Tie,0.0,True,,Vaught-Hemingway Stadium,SEC,SEC,fbs,fbs,10.8,21.9,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,0.1872,21.39,34.89,56.28,-13.5,15.8624,0.0
401752887,2025,10,regular,2025-11-01,TBD,True,False,Indiana,Maryland,Away,,,Tie,0.0,True,,SECU Stadium,Big Ten,Big Ten,fbs,fbs,27.0,3.3,,,,,,0.9005,38.09,18.35,56.44,19.74,12.0391,0.0
401752889,2025,10,regular,2025-11-01,TBD,True,False,Penn State,Ohio State,Away,,,Tie,0.0,True,,Ohio Stadium,Big Ten,Big Ten,fbs,fbs,21.5,29.9,,,,,,0.235,22.77,33.83,56.6,-11.06,17.5069,0.0
401752892,2025,10,regular,2025-11-01,TBD,True,False,USC,Nebraska,Away,,,Tie,0.0,True,,"Memorial Stadium (Lincoln, NE)",Big Ten,Big Ten,fbs,fbs,20.2,19.9,,,,,,0.434,26.895,29.565,56.46,-2.67,15.4513,0.0
401754576,2025,10,regular,2025-11-01,TBD,True,False,Virginia,California,Away,,,Tie,0.0,True,,California Memorial Stadium,ACC,ACC,fbs,fbs,10.3,0.1,,,,,,0.6858,31.515,24.525,56.04,6.99,11.3813,0.0
401752757,2025,10,regular,2025-11-01,TBD,True,False,Oklahoma,Tennessee,Away,,,Tie,0.0,True,,Neyland Stadium,SEC,SEC,fbs,fbs,21.3,18.7,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,0.4942,28.0,28.48,56.48,-0.48,15.2047,0.0
401756940,2025,10,regular,2025-11-01,TBD,True,False,Oklahoma State,Kansas,Away,,,Tie,0.0,True,,Memorial Stadium,Big 12,Big 12,fbs,fbs,-12.3,11.8,,,,,,0.0547,14.985,40.665,55.65,-25.68,13.7863,0.0
401762499,2025,10,regular,2025-11-01,TBD,True,False,Navy,North Texas,Away,,,Tie,0.0,True,,DATCU Stadium,American Athletic,American Athletic,fbs,fbs,2.3,4.0,,,,,,0.3826,25.78,30.12,55.9,-4.34,12.183,0.0
401756938,2025,10,regular,2025-11-01,TBD,True,False,West Virginia,Houston,Away,,,Tie,0.0,True,,TDECU Stadium,Big 12,Big 12,fbs,fbs,-2.3,6.7,,,,,,0.2225,22.26,33.56,55.82,-11.3,12.738,0.0
401754579,2025,10,regular,2025-11-01,TBD,True,False,Georgia Tech,NC State,Away,,,Tie,0.0,True,,Carter-Finley Stadium,ACC,ACC,fbs,fbs,10.7,3.9,,,,,,0.6036,29.905,26.185,56.09,3.72,12.1624,0.0
401760402,2025,10,regular,2025-11-01,TBD,True,False,Fresno State,Boise State,Away,,,Tie,0.0,True,,Albertsons Stadium,Mountain West,Mountain West,fbs,fbs,0.8,5.7,,,,,,0.3064,24.24,31.64,55.88,-7.4,12.5324,0.0
401756942,2025,10,regular,2025-11-01,TBD,True,False,Cincinnati,Utah,Away,,,Tie,0.0,True,,Rice-Eccles Stadium,Big 12,Big 12,fbs,fbs,12.5,17.7,,,,,,0.3003,24.21,32.06,56.27,-7.85,14.9991,0.0
401754581,2025,10,regular,2025-11-01,TBD,True,False,Miami,SMU,Away,,,Tie,0.0,True,,Gerald J. Ford Stadium,ACC,ACC,fbs,fbs,23.4,7.1,,,,,,0.8056,34.535,21.865,56.4,12.67,12.8202,0.0
401754580,2025,10,regular,2025-11-01,TBD,True,False,Louisville,Virginia Tech,Away,,,Tie,0.0,True,,Lane Stadium,ACC,ACC,fbs,fbs,12.7,-0.6,,,,,,0.7518,33.01,23.07,56.08,9.94,11.2374,0.0
401752754,2025,10,regular,2025-11-01,TBD,True,False,Kentucky,Auburn,Away,,,Tie,0.0,True,,Jordan-Hare Stadium,SEC,SEC,fbs,fbs,5.0,16.3,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,0.1837,21.24,34.85,56.09,-13.61,14.7113,0.0
401752753,2025,10,regular,2025-11-01,TBD,True,False,Mississippi State,Arkansas,Away,,,Tie,0.0,True,,Razorback Stadium,SEC,SEC,fbs,fbs,10.2,9.0,,,,,AFTERNOON: 3:30 - 4:30pm ET start,0.4573,27.235,28.895,56.13,-1.66,13.2107,0.0
401754578,2025,10,regular,2025-11-01,TBD,True,False,Wake Forest,Florida State,Away,,,Tie,0.0,True,,Doak Campbell Stadium,ACC,ACC,fbs,fbs,-5.1,19.9,,,,,,0.0502,14.625,41.275,55.9,-26.65,15.4513,0.0
401754582,2025,10,regular,2025-11-01,TBD,True,False,Pittsburgh,Stanford,Away,,,Tie,0.0,True,,Stanford Stadium,ACC,ACC,fbs,fbs,5.5,-6.2,,,,,,0.7192,32.18,23.68,55.86,8.5,10.0863,0.0
401762498,2025,10,regular,2025-11-01,TBD,True,False,East Carolina,Temple,Away,,,Tie,0.0,True,,Lincoln Financial Field,American Athletic,American Athletic,fbs,fbs,4.0,-8.3,,,,,,0.732,32.455,23.355,55.81,9.1,9.6546,0.0
401752890,2025,10,regular,2025-11-01,TBD,True,False,Purdue,Michigan,Away,,,Tie,0.0,True,,Michigan Stadium,Big Ten,Big Ten,fbs,fbs,-2.6,21.3,,,,,,0.0561,15.175,40.795,55.97,-25.62,15.7391,0.0
401752891,2025,10,regular,2025-11-01,TBD,True,False,Rutgers,Illinois,Away,,,Tie,0.0,True,,"Memorial Stadium (Champaign, IL)",Big Ten,Big Ten,fbs,fbs,7.9,14.2,,,,,,0.2762,23.64,32.49,56.13,-8.85,14.2796,0.0
401756936,2025,10,regular,2025-11-01,TBD,True,False,UCF,Baylor,Away,,,Tie,0.0,True,,McLane Stadium,Big 12,Big 12,fbs,fbs,5.0,8.9,,,,,,0.3295,24.755,31.255,56.01,-6.5,13.1902,0.0
401761642,2025,10,regular,2025-11-01,TBD,True,False,Louisiana,South Alabama,Away,,,Tie,0.0,True,,Hancock Whitney Stadium,Sun Belt,Sun Belt,fbs,fbs,-12.1,-9.5,,,,,,0.3598,25.22,30.22,55.44,-5.0,9.4079,0.0
401754583,2025,10,regular,2025-11-01,TBD,True,False,Notre Dame,Boston College,Away,,,Tie,0.0,False,,"Alumni Stadium (Chestnut Hill, MA)",FBS Independents,ACC,fbs,fbs,26.7,2.6,,,,,,0.9043,38.605,18.475,57.08,20.13,11.8952,0.0
401752758,2025,10,regular,2025-11-01,12:00 PM,False,False,Vanderbilt,Texas,Away,,,Tie,0.0,True,,DKR-Texas Memorial Stadium,SEC,SEC,fbs,fbs,17.6,22.6,,,,,,0.305,24.35,32.08,56.43,-7.73,16.0063,0.0
401760401,2025,10,regular,2025-11-01,12:00 PM,False,False,Army,Air Force,Away,,,Tie,0.0,False,,Falcon Stadium,American Athletic,Mountain West,fbs,fbs,-5.8,-9.4,,,,,,0.5207,28.55,27.68,56.23,0.87,9.4285,0.0
401757173,2025,10,regular,2025-11-01,12:00 PM,False,False,UAB,UConn,Away,,,Tie,0.0,False,,Pratt & Whitney Stadium,American Athletic,FBS Independents,fbs,fbs,-15.1,-4.6,,,,,,0.1955,21.76,34.32,56.08,-12.56,10.4152,0.0
401760404,2025,10,regular,2025-11-01,03:00 PM,False,False,New Mexico,UNLV,Away,,,Tie,0.0,True,,Allegiant Stadium,Mountain West,Mountain West,fbs,fbs,-6.5,-3.7,,,,,,0.3551,25.175,30.445,55.62,-5.27,10.6002,0.0
401757294,2025,10,regular,2025-11-01,03:30 PM,False,False,New Mexico State,Western Kentucky,Away,,,Tie,0.0,True,,Houchens Industries-L.T. Smith Stadium,Conference USA,Conference USA,fbs,fbs,-19.8,-6.5,,,,,,0.1528,20.06,35.24,55.3,-15.18,10.0246,0.0
401757293,2025,10,regular,2025-11-01,03:30 PM,False,False,Delaware,Liberty,Away,,,Tie,0.0,True,,Williams Stadium (VA),Conference USA,Conference USA,fbs,fbs,-9.3,-9.2,,,,,,0.423,26.43,29.07,55.5,-2.64,9.4696,0.0
401752755,2025,10,regular,2025-11-01,03:30 PM,False,False,Georgia,Florida,Neutral,,,Tie,0.0,True,,EverBank Stadium,SEC,SEC,fbs,fbs,23.0,15.3,,,,,,0.6929,31.925,24.555,56.48,7.37,14.0966,0.0
401760405,2025,10,regular,2025-11-01,07:00 PM,False,False,Wyoming,San Diego State,Away,,,Tie,0.0,True,,Snapdragon Stadium,Mountain West,Mountain West,fbs,fbs,-9.9,-5.4,,,,,,0.3149,24.335,31.195,55.53,-6.86,10.2507,0.0
401752943,2025,10,regular,2025-11-01,07:30 PM,False,False,Washington State,Oregon State,Away,,,Tie,0.0,True,,Reser Stadium,Pac-12,Pac-12,fbs,fbs,-11.0,-5.8,,,,,,0.299,23.99,31.51,55.5,-7.52,10.1685,0.0
401760403,2025,10,regular,2025-11-01,10:30 PM,False,False,Hawai'i,San José State,Away,,,Tie,0.0,True,,CEFCU Stadium,Mountain West,Mountain West,fbs,fbs,-9.2,-35.0,,,,,,0.5406,38.76,16.48,55.24,22.28,4.1662,0.0
401762851,2025,11,regular,2025-11-04,07:00 PM,False,False,Massachusetts,Akron,Away,,,Tie,0.0,True,,InfoCision Stadium,Mid-American,Mid-American,fbs,fbs,-26.4,-22.2,,,,,,0.321,24.385,30.725,55.11,-6.34,6.8571,0.0
401762852,2025,11,regular,2025-11-04,07:00 PM,False,False,Miami (OH),Ohio,Away,,,Tie,0.0,True,,Peden Stadium,Mid-American,Mid-American,fbs,fbs,-8.3,-0.8,,,,,,0.2507,22.98,32.75,55.73,-9.77,11.2561,0.0
401762854,2025,11,regular,2025-11-05,TBD,True,False,Northern Illinois,Toledo,Away,,,Tie,0.0,True,,Glass Bowl,Mid-American,Mid-American,fbs,fbs,-14.3,5.3,,,,,,0.085,17.17,38.49,55.66,-21.32,12.51,0.0
401762853,2025,11,regular,2025-11-05,TBD,True,False,Kent State,Ball State,Away,,,Tie,0.0,True,,Scheumann Stadium,Mid-American,Mid-American,fbs,fbs,-26.2,-21.3,,,,,,0.305,24.055,31.065,55.12,-7.01,7.0421,0.0
401761644,2025,11,regular,2025-11-06,07:30 PM,False,False,Georgia Southern,App State,Away,,,Tie,0.0,True,,Kidd Brewer Stadium,Sun Belt,Sun Belt,fbs,fbs,-10.6,-14.8,,,,,,0.5366,28.53,27.01,55.54,1.52,8.3782,0.0
401762500,2025,11,regular,2025-11-06,07:30 PM,False,False,UTSA,South Florida,Away,,,Tie,0.0,True,,Raymond James Stadium,American Athletic,American Athletic,fbs,fbs,-2.9,7.5,,,,,,0.1979,21.655,34.285,55.94,-12.63,12.9622,0.0
401756946,2025,11,regular,2025-11-07,TBD,True,False,Houston,UCF,Away,,,Tie,0.0,True,,FBC Mortgage Stadium,Big 12,Big 12,fbs,fbs,6.7,5.0,,,,,,0.4704,27.5,28.63,56.13,-1.13,12.4483,0.0
401762501,2025,11,regular,2025-11-07,09:00 PM,False,False,Tulane,Memphis,Away,,,Tie,0.0,True,,Simmons Bank Liberty Stadium,American Athletic,American Athletic,fbs,fbs,3.1,5.1,,,,,,0.3752,25.705,30.345,56.05,-4.64,12.4688,0.0
401752896,2025,11,regular,2025-11-07,09:00 PM,False,False,Northwestern,USC,Away,,,Tie,0.0,True,,Los Angeles Memorial Coliseum,Big Ten,Big Ten,fbs,fbs,-2.4,20.2,,,,,,0.0638,15.85,40.23,56.08,-24.38,15.5728,0.0
401762504,2025,11,regular,2025-11-08,TBD,True,False,Charlotte,East Carolina,Away,,,Tie,0.0,True,,Dowdy-Ficklen Stadium,American Athletic,American Athletic,fbs,fbs,-24.7,4.0,,,,,,0.0341,12.745,42.675,55.42,-29.93,12.2427,0.0
401754589,2025,11,regular,2025-11-08,TBD,True,False,Wake Forest,Virginia,Away,,,Tie,0.0,True,,Scott Stadium,ACC,ACC,fbs,fbs,-5.1,10.3,,,,,,0.1269,19.255,36.665,55.92,-17.41,13.5377,0.0
401752759,2025,11,regular,2025-11-08,TBD,True,False,LSU,Alabama,Away,,,Tie,0.0,True,,Bryant-Denny Stadium,SEC,SEC,fbs,fbs,20.4,28.7,,,,,NIGHT: 6 - 8pm ET start,0.2369,22.865,33.815,56.68,-10.95,17.32,0.0
401754588,2025,11,regular,2025-11-08,TBD,True,False,Stanford,North Carolina,Away,,,Tie,0.0,True,,Kenan Stadium,ACC,ACC,fbs,fbs,-6.2,-6.1,,,,,,0.4231,26.525,29.205,55.73,-2.68,10.1666,0.0
401756944,2025,11,regular,2025-11-08,TBD,True,False,Iowa State,TCU,Away,,,Tie,0.0,True,,Amon G. Carter Stadium,Big 12,Big 12,fbs,fbs,11.8,11.6,,,,,,0.4313,26.83,29.48,56.31,-2.65,13.805,0.0
401762855,2025,11,regular,2025-11-08,TBD,True,False,Bowling Green,Eastern Michigan,Away,,,Tie,0.0,True,,Rynearson Stadium,Mid-American,Mid-American,fbs,fbs,-9.0,-20.0,,,,,,0.7048,31.78,23.74,55.52,8.04,7.3093,0.0
401752893,2025,11,regular,2025-11-08,TBD,True,False,Indiana,Penn State,Away,,,Tie,0.0,True,,Beaver Stadium,Big Ten,Big Ten,fbs,fbs,27.0,21.5,,,,,,0.57,29.49,27.26,56.75,2.23,15.84,0.0
401752760,2025,11,regular,2025-11-08,TBD,True,False,Florida,Kentucky,Away,,,Tie,0.0,True,,Kroger Field,SEC,SEC,fbs,fbs,15.3,5.0,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,0.6878,31.67,24.65,56.32,7.02,12.4483,0.0
401752764,2025,11,regular,2025-11-08,TBD,True,False,Auburn,Vanderbilt,Away,,,Tie,0.0,True,,FirstBank Stadium,SEC,SEC,fbs,fbs,16.3,17.6,,,,,AFTERNOON: 3:30 - 4:30pm ET start,0.3931,26.155,30.315,56.47,-4.16,15.0383,0.0
401752895,2025,11,regular,2025-11-08,TBD,True,False,Nebraska,UCLA,Away,,,Tie,0.0,True,,Rose Bowl,Big Ten,Big Ten,fbs,fbs,19.9,-6.5,,,,,,0.9237,39.37,16.93,56.3,22.44,10.0844,0.0
401752897,2025,11,regular,2025-11-08,TBD,True,False,Ohio State,Purdue,Away,,,Tie,0.0,True,,Ross-Ade Stadium,Big Ten,Big Ten,fbs,fbs,29.9,-2.6,,,,,,0.9583,42.365,14.205,56.57,28.16,10.8861,0.0
401754584,2025,11,regular,2025-11-08,TBD,True,False,SMU,Boston College,Away,,,Tie,0.0,True,,"Alumni Stadium (Chestnut Hill, MA)",ACC,ACC,fbs,fbs,7.1,2.6,,,,,,0.5443,28.83,27.28,56.11,1.55,11.955,0.0
401754585,2025,11,regular,2025-11-08,TBD,True,False,California,Louisville,Away,,,Tie,0.0,True,,L&N Federal Credit Union Stadium,ACC,ACC,fbs,fbs,0.1,12.7,,,,,,0.1637,20.635,35.425,56.06,-14.79,14.0311,0.0
401754586,2025,11,regular,2025-11-08,TBD,True,False,Florida State,Clemson,Away,,,Tie,0.0,True,,"Memorial Stadium (Clemson, SC)",ACC,ACC,fbs,fbs,19.9,11.0,,,,,,0.655,31.045,25.445,56.49,5.6,13.6816,0.0
401754587,2025,11,regular,2025-11-08,TBD,True,False,Syracuse,Miami,Away,,,Tie,0.0,True,,Hard Rock Stadium,ACC,ACC,fbs,fbs,1.9,23.4,,,,,,0.0712,16.415,39.795,56.21,-23.38,16.2306,0.0
401756943,2025,11,regular,2025-11-08,TBD,True,False,Kansas,Arizona,Away,,,Tie,0.0,True,,Arizona Stadium,Big 12,Big 12,fbs,fbs,11.8,5.5,,,,,,0.5909,29.735,26.515,56.25,3.22,12.5511,0.0
401756945,2025,11,regular,2025-11-08,TBD,True,False,BYU,Texas Tech,Away,,,Tie,0.0,True,,Jones AT&T Stadium,Big 12,Big 12,fbs,fbs,16.0,22.7,,,,,,0.2684,23.585,32.935,56.52,-9.35,16.0867,0.0
401756947,2025,11,regular,2025-11-08,TBD,True,False,Colorado,West Virginia,Away,,,Tie,0.0,True,,Milan Puskar Stadium,Big 12,Big 12,fbs,fbs,4.0,-2.3,,,,,,0.5911,29.66,26.33,55.99,3.33,10.9477,0.0
401760407,2025,11,regular,2025-11-08,TBD,True,False,UNLV,Colorado State,Away,,,Tie,0.0,True,,Canvas Stadium,Mountain West,Mountain West,fbs,fbs,-3.7,-11.6,,,,,,0.6317,30.355,25.375,55.73,4.98,9.036,0.0
401761645,2025,11,regular,2025-11-08,TBD,True,False,Georgia State,Coastal Carolina,Away,,,Tie,0.0,True,,Brooks Stadium (SC),Sun Belt,Sun Belt,fbs,fbs,-20.1,-14.1,,,,,,0.2811,23.585,31.745,55.33,-8.16,8.5221,0.0
401761646,2025,11,regular,2025-11-08,TBD,True,False,James Madison,Marshall,Away,,,Tie,0.0,True,,Joan C. Edwards Stadium,Sun Belt,Sun Belt,fbs,fbs,4.4,-10.6,,,,,,0.7843,33.805,22.115,55.92,11.69,9.2416,0.0
401761648,2025,11,regular,2025-11-08,TBD,True,False,Texas State,Louisiana,Away,,,Tie,0.0,True,,Cajun Field,Sun Belt,Sun Belt,fbs,fbs,-1.4,-12.1,,,,,,0.6977,31.705,24.065,55.77,7.64,8.9332,0.0
401752763,2025,11,regular,2025-11-08,TBD,True,False,Texas A&M,Missouri,Away,,,Tie,0.0,True,,Memorial Stadium,SEC,SEC,fbs,fbs,19.5,16.6,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start,0.5021,28.19,28.35,56.54,-0.16,14.8328,0.0
401762505,2025,11,regular,2025-11-08,TBD,True,False,Tulsa,Florida Atlantic,Away,,,Tie,0.0,True,,FAU Stadium,American Athletic,American Athletic,fbs,fbs,-14.7,-16.9,,,,,,0.4835,27.535,27.885,55.42,-0.35,7.9466,0.0
401762502,2025,11,regular,2025-11-08,TBD,True,False,UAB,Rice,Away,,,Tie,0.0,True,,Rice Stadium,American Athletic,American Athletic,fbs,fbs,-15.1,-12.3,,,,,,0.3548,25.155,30.305,55.46,-5.15,8.8921,0.0
401752894,2025,11,regular,2025-11-08,TBD,True,False,Maryland,Rutgers,Away,,,Tie,0.0,True,,SHI Stadium,Big Ten,Big Ten,fbs,fbs,3.3,7.9,,,,,,0.3133,24.47,31.61,56.08,-7.14,13.0444,0.0
401752898,2025,11,regular,2025-11-08,TBD,True,False,Oregon,Iowa,Away,,,Tie,0.0,True,,Kinnick Stadium,Big Ten,Big Ten,fbs,fbs,27.4,13.6,,,,,,0.7606,33.445,23.235,56.68,10.21,14.2161,0.0
401761647,2025,11,regular,2025-11-08,TBD,True,False,Southern Miss,Arkansas State,Away,,,Tie,0.0,True,,Centennial Bank Stadium,Sun Belt,Sun Belt,fbs,fbs,-8.2,-15.6,,,,,,0.6194,30.07,25.51,55.58,4.56,8.2138,0.0
401752899,2025,11,regular,2025-11-08,TBD,True,False,Washington,Wisconsin,Away,,,Tie,0.0,True,,Camp Randall Stadium,Big Ten,Big Ten,fbs,fbs,13.6,3.9,,,,,,0.6741,31.365,24.905,56.27,6.46,12.2222,0.0
401760406,2025,11,regular,2025-11-08,TBD,True,False,Air Force,San José State,Away,,,Tie,0.0,True,,CEFCU Stadium,Mountain West,Mountain West,fbs,fbs,-9.4,-35.0,,,,,,0.5391,38.72,16.63,55.35,22.09,4.226,0.0
401752762,2025,11,regular,2025-11-08,12:00 PM,False,False,Georgia,Mississippi State,Away,,,Tie,0.0,True,,Davis Wade Stadium,SEC,SEC,fbs,fbs,23.0,10.2,,,,,,0.7412,32.93,23.62,56.55,9.31,13.5172,0.0
401762503,2025,11,regular,2025-11-08,12:00 PM,False,False,Temple,Army,Away,,,Tie,0.0,True,,Michie Stadium,American Athletic,American Athletic,fbs,fbs,-8.3,-5.8,,,,,,0.3624,25.36,30.32,55.68,-4.96,10.2283,0.0
401757299,2025,11,regular,2025-11-08,01:00 PM,False,False,Missouri State,Liberty,Away,,,Tie,0.0,True,,Williams Stadium (VA),Conference USA,Conference USA,fbs,fbs,-15.9,-9.2,,,,,,0.2665,23.295,32.185,55.48,-8.89,9.5294,0.0
401757295,2025,11,regular,2025-11-08,03:00 PM,False,False,Louisiana Tech,Delaware,Away,,,Tie,0.0,True,,Delaware Stadium,Conference USA,Conference USA,fbs,fbs,-1.6,-9.3,,,,,,0.6266,30.28,25.52,55.8,4.76,9.5088,0.0
401757296,2025,11,regular,2025-11-08,03:00 PM,False,False,Florida International,Middle Tennessee,Away,,,Tie,0.0,True,,"Johnny ""Red"" Floyd Stadium",Conference USA,Conference USA,fbs,fbs,-13.9,-22.2,,,,,,0.6419,30.45,24.94,55.39,5.51,6.8571,0.0
401757297,2025,11,regular,2025-11-08,03:00 PM,False,False,Jacksonville State,UTEP,Away,,,Tie,0.0,True,,Sun Bowl,Conference USA,Conference USA,fbs,fbs,-9.4,-14.1,,,,,,0.5498,28.775,26.795,55.57,1.98,8.5221,0.0
401754590,2025,11,regular,2025-11-08,03:30 PM,False,False,Duke,UConn,Away,,,Tie,0.0,False,,Pratt & Whitney Stadium,ACC,FBS Independents,fbs,fbs,6.9,-4.6,,,,,,0.7149,32.49,24.2,56.69,8.29,10.4749,0.0
401757298,2025,11,regular,2025-11-08,04:00 PM,False,False,Kennesaw State,New Mexico State,Away,,,Tie,0.0,True,,Aggie Memorial Stadium,Conference USA,Conference USA,fbs,fbs,-15.8,-19.8,,,,,,0.5314,28.385,26.985,55.37,1.4,7.3505,0.0
401757166,2025,11,regular,2025-11-08,07:30 PM,False,False,Navy,Notre Dame,Away,,,Tie,0.0,False,,Notre Dame Stadium,American Athletic,FBS Independents,fbs,fbs,2.3,26.7,,,,,,0.0535,15.365,41.545,56.91,-26.18,16.9089,0.0
401760409,2025,11,regular,2025-11-08,07:30 PM,False,False,Nevada,Utah State,Away,,,Tie,0.0,True,,Maverik Stadium,Mountain West,Mountain West,fbs,fbs,-18.5,-4.3,,,,,,0.1409,19.7,35.77,55.47,-16.07,10.5366,0.0
401752944,2025,11,regular,2025-11-08,10:00 PM,False,False,Sam Houston,Oregon State,Away,,,Tie,0.0,False,,Reser Stadium,Conference USA,Pac-12,fbs,fbs,-20.3,-5.8,,,,,,0.137,19.87,36.2,56.07,-16.33,10.2283,0.0
401760408,2025,11,regular,2025-11-08,11:00 PM,False,False,San Diego State,Hawai'i,Away,,,Tie,0.0,True,,Clarence T.C. Ching Athletics Complex,Mountain West,Mountain West,fbs,fbs,-5.4,-9.2,,,,,,0.526,28.385,27.325,55.71,1.06,9.5294,0.0
401762856,2025,12,regular,2025-11-11,07:30 PM,False,False,Kent State,Akron,Away,,,Tie,0.0,True,,InfoCision Stadium,Mid-American,Mid-American,fbs,fbs,-26.2,-22.2,,,,,,0.3256,24.54,30.69,55.23,-6.15,6.9169,0.0
401762857,2025,12,regular,2025-11-11,07:30 PM,False,False,Ohio,Western Michigan,Away,,,Tie,0.0,True,,Waldo Stadium,Mid-American,Mid-American,fbs,fbs,-0.8,-9.4,,,,,,0.6487,30.77,25.16,55.93,5.61,9.548,0.0
401762859,2025,12,regular,2025-11-12,07:00 PM,False,False,Northern Illinois,Massachusetts,Away,,,Tie,0.0,True,,Warren McGuirk Alumni Stadium,Mid-American,Mid-American,fbs,fbs,-14.3,-26.4,,,,,,0.7289,32.315,23.145,55.46,9.17,6.0536,0.0
401762860,2025,12,regular,2025-11-12,07:00 PM,False,False,Toledo,Miami (OH),Away,,,Tie,0.0,True,,Yager Stadium,Mid-American,Mid-American,fbs,fbs,5.3,-8.3,,,,,,0.7581,33.205,22.875,56.08,10.33,9.7742,0.0
401762858,2025,12,regular,2025-11-12,07:00 PM,False,False,Buffalo,Central Michigan,Away,,,Tie,0.0,True,,Kelly/Shorts Stadium,Mid-American,Mid-American,fbs,fbs,-8.8,-13.9,,,,,,0.5603,29.035,26.675,55.71,2.36,8.623,0.0
401761649,2025,12,regular,2025-11-13,07:30 PM,False,False,Troy,Old Dominion,Away,,,Tie,0.0,True,,S.B. Ballard Stadium,Sun Belt,Sun Belt,fbs,fbs,-8.3,5.6,,,,,,0.1453,20.0,35.92,55.92,-15.92,12.6314,0.0
401754591,2025,12,regular,2025-11-14,07:30 PM,False,False,Clemson,Louisville,Away,,,Tie,0.0,True,,L&N Federal Credit Union Stadium,ACC,ACC,fbs,fbs,11.0,12.7,,,,,,0.3829,25.985,30.445,56.43,-4.46,14.0909,0.0
401752904,2025,12,regular,2025-11-14,09:00 PM,False,False,Minnesota,Oregon,Away,,,Tie,0.0,True,,Autzen Stadium,Big Ten,Big Ten,fbs,fbs,7.6,27.4,,,,,,0.0842,17.335,39.165,56.5,-21.83,17.1126,0.0
401752902,2025,12,regular,2025-11-15,TBD,True,False,Purdue,Washington,Away,,,Tie,0.0,True,,Husky Stadium,Big Ten,Big Ten,fbs,fbs,-2.6,13.6,,,,,,0.118,18.955,37.175,56.13,-18.22,14.2759,0.0
401754595,2025,12,regular,2025-11-15,TBD,True,False,NC State,Miami,Away,,,Tie,0.0,True,,Hard Rock Stadium,ACC,ACC,fbs,fbs,3.9,23.4,,,,,,0.0866,17.45,38.93,56.38,-21.48,16.2903,0.0
401754597,2025,12,regular,2025-11-15,TBD,True,False,Notre Dame,Pittsburgh,Away,,,Tie,0.0,False,,Acrisure Stadium,FBS Independents,ACC,fbs,fbs,26.7,5.5,,,,,,0.8742,37.35,20.01,57.36,17.34,12.6109,0.0
401756948,2025,12,regular,2025-11-15,TBD,True,False,West Virginia,Arizona State,Away,,,Tie,0.0,True,,Mountain America Stadium,Big 12,Big 12,fbs,fbs,-2.3,11.2,,,,,,0.151,20.24,35.87,56.11,-15.63,13.7825,0.0
401756949,2025,12,regular,2025-11-15,TBD,True,False,Utah,Baylor,Away,,,Tie,0.0,True,,McLane Stadium,Big 12,Big 12,fbs,fbs,17.7,8.9,,,,,,0.6527,31.04,25.5,56.54,5.54,13.3098,0.0
401754594,2025,12,regular,2025-11-15,TBD,True,False,Virginia Tech,Florida State,Away,,,Tie,0.0,True,,Doak Campbell Stadium,ACC,ACC,fbs,fbs,-0.6,19.9,,,,,,0.0784,16.93,39.31,56.24,-22.38,15.5709,0.0
401752901,2025,12,regular,2025-11-15,TBD,True,False,Wisconsin,Indiana,Away,,,Tie,0.0,True,,"Memorial Stadium (Bloomington, IN)",Big Ten,Big Ten,fbs,fbs,3.9,27.0,,,,,,0.0609,15.735,40.685,56.42,-24.95,17.0304,0.0
401752900,2025,12,regular,2025-11-15,TBD,True,False,UCLA,Ohio State,Away,,,Tie,0.0,True,,Ohio Stadium,Big Ten,Big Ten,fbs,fbs,-6.5,29.9,,,,,,0.0156,9.315,46.905,56.22,-37.59,17.6265,0.0
